TSNE1,TSNE2,Cluster
86.23275,35.579185,1
-29.908154,-75.97799,1
1.0082903,-5.21811,1
-14.044992,3.5103235,0
24.288647,21.508673,1
-23.841003,-26.680195,1
52.92039,61.937283,1
-76.53878,6.8669443,0
-65.50007,-27.663855,0
-25.259138,-78.71294,1
-20.21447,-76.183655,1
68.2447,-25.46697,1
-25.516367,-41.362087,0
7.6157804,47.66934,0
-13.775973,-38.419456,1
16.268251,-71.5824,1
-78.72761,0.6983892,0
-88.83247,26.753384,0
49.698524,-22.875101,1
30.02196,-68.54401,1
-32.412575,-3.2527008,1
-43.42351,-8.626197,1
-11.410968,62.66072,0
-40.109943,-8.609196,1
16.375734,-13.4573,1
9.645728,28.586317,1
2.8463628,12.0936575,1
-6.3626966,-51.01214,1
86.967705,35.455944,1
-83.01215,19.02732,0
16.816006,65.68382,1
-35.174564,-52.38085,1
-71.14311,1.7733564,0
-60.36517,-21.283794,0
-63.5308,0.40900502,0
-88.22365,-5.0634604,0
43.456764,13.743642,1
-81.452736,-16.49376,0
26.204004,15.875171,1
-26.473642,-49.193005,1
-14.385239,-32.303043,0
-29.59089,72.85954,0
72.42208,21.857292,1
106.548676,2.1899061,1
-42.264843,43.33471,0
-85.45666,-20.232224,0
48.15118,-26.629223,1
-1.0960473,5.3031745,0
67.218,57.945972,1
-57.108475,20.9557,0
14.289513,-33.32779,1
53.099594,25.003115,0
25.936909,-43.041286,1
-37.928703,69.75172,0
13.627476,-12.301667,1
-75.80453,-24.621346,0
-55.43685,46.21459,0
-11.178324,16.787153,1
-58.553707,22.086103,0
28.38371,-18.612118,1
-62.004486,-3.6334014,0
-40.641605,30.09046,0
-26.57253,61.73466,0
-34.908375,-43.75405,1
11.824241,-22.725971,0
-28.664198,-46.296272,1
10.947865,32.65611,1
-13.492997,-42.182404,1
-39.024,-76.47747,1
-18.893013,-43.767673,1
-0.020295942,-22.903807,1
-31.381765,79.419624,0
-39.318043,-77.07888,1
-21.651129,9.888366,0
-64.86164,-25.817045,0
49.733227,-6.095108,1
-25.760202,-29.918829,1
47.996407,-9.321928,1
-92.45318,18.342943,0
-16.759308,-12.33765,0
-36.527016,15.201995,1
-16.809973,22.506908,0
4.6588235,-54.33649,1
27.848816,0.5288804,1
-42.134693,-52.569336,1
6.1101055,38.253284,0
51.27209,-1.2153518,1
-20.933525,-50.532516,1
39.329926,-19.207247,1
-17.085882,8.696649,0
31.548826,-41.077976,1
-3.1072347,-58.30613,1
-18.647738,-28.205872,1
50.544537,-39.131638,1
-64.109276,-11.57205,0
-31.849258,-65.59428,1
-2.9112628,-26.285294,1
-7.2531013,67.2198,0
-55.23746,5.4287,0
46.937996,20.763832,1
66.82177,38.02976,1
-25.121367,-11.975166,0
-72.55173,7.567268,0
8.723642,28.507717,1
-53.298954,40.416225,0
-95.56535,17.322126,0
-10.886837,-58.462948,1
42.55525,-53.672127,1
17.723167,17.751692,1
-24.826382,-14.941691,1
-12.932951,35.43126,0
-67.64775,-13.577183,0
23.053627,44.074963,1
51.616997,-22.63533,0
-32.332073,78.67606,0
51.620514,81.1735,1
-14.569126,-13.673901,1
-24.985867,74.2416,0
-56.234203,34.322247,0
68.3202,-46.796574,1
27.159782,31.152533,0
86.20873,38.770844,1
8.83634,-6.542236,1
-56.95487,44.776474,0
-89.13354,0.9114712,0
1.1785358,49.736732,0
16.816006,65.68382,1
-73.77466,-0.3976191,0
-91.068405,18.807323,0
-17.378317,9.54969,0
68.37326,-58.7082,1
-31.7445,53.260136,0
34.893974,7.405192,1
-37.043724,70.8896,0
-39.711426,-30.738447,1
75.04719,-56.00306,1
-73.774445,-5.9190774,0
-8.853948,74.03733,0
35.214878,-71.551765,1
69.40834,54.63567,1
1.1688005,28.687084,1
-25.651232,-32.36651,1
-81.160934,-11.038201,0
-22.494793,5.4459553,0
61.712086,12.519362,1
3.403351,-8.742102,1
-13.2778,-70.2855,1
-18.361723,3.085196,0
37.548813,-24.275608,1
-5.2303066,68.13583,0
-31.154562,-20.774979,1
18.01985,-18.645975,1
-27.194122,-68.17786,1
-45.675583,22.291933,0
-9.676706,66.08329,0
7.4081163,0.941052,1
-66.892914,-2.4203374,0
63.447243,24.83537,1
-35.860912,-53.047295,1
-2.1046786,-55.9321,1
2.967728,27.73478,1
-89.31117,39.976204,0
-68.48366,-15.016682,0
-29.550568,15.026918,0
-11.193901,19.71083,1
43.833035,-22.268866,1
69.5328,28.326946,1
-55.84584,14.319978,0
-32.081047,-51.596542,1
17.662483,-47.755466,1
-41.38481,22.687395,0
21.059425,-40.295628,1
25.709677,-41.51766,0
-20.209352,-74.47363,1
24.964407,-29.718447,1
-35.66122,61.702747,0
-45.43396,21.96339,0
12.376666,-1.2627535,1
-57.549026,4.884439,0
3.4079435,-38.139244,1
-40.988758,-9.084143,1
16.816006,65.68382,1
44.45548,9.797253,1
58.31866,11.559546,1
-36.915573,60.798927,0
62.311634,27.874157,1
17.556505,-79.33721,1
-21.122002,26.51104,0
37.479877,3.750298,1
7.2988973,-19.17099,0
5.0076914,0.19735248,1
58.418476,18.478777,1
-87.81439,-5.60577,0
75.279236,-56.68496,1
5.9169564,-28.39052,1
0.1613749,52.485737,0
21.219624,37.57748,0
-18.77396,22.950766,1
16.816006,65.68382,1
34.190704,-34.558487,1
-36.93422,-30.315582,1
-11.273703,2.4734936,0
-40.72013,10.111305,1
-2.134373,28.169336,0
-81.85953,-16.621655,0
60.07098,51.48275,1
-13.634255,-54.39956,1
-35.515476,3.6002378,1
-88.51675,1.4646062,0
-4.2262554,-60.434914,1
-34.75548,45.91529,0
-32.025898,-14.311115,1
-48.48578,31.562994,0
-22.195406,17.661129,0
-91.57197,17.430473,0
42.795685,20.170113,1
-15.620907,75.1963,0
-33.19327,47.497322,0
-61.797348,3.8053327,0
24.461004,0.6363953,1
1.3498923,58.418427,0
-4.338406,62.776356,0
16.816006,65.68382,1
-16.484161,-50.80522,1
-35.393604,64.64092,0
-31.303873,-61.81696,1
2.3809695,5.8869877,0
12.679851,-11.29943,1
-31.640701,-77.23973,1
-60.080624,42.317047,0
-13.905105,-12.83263,0
5.911467,47.265587,0
-42.16992,-39.307335,1
-22.465302,2.6154804,0
83.65499,-24.732218,1
-9.678644,-34.327274,1
100.685455,12.29965,1
-42.086437,10.745624,1
-34.88953,17.212902,1
21.226748,22.363052,1
51.620514,81.1735,1
-33.94729,73.36876,0
-65.94755,13.731444,0
-23.28227,-49.922436,1
-66.83888,-31.440264,0
-12.272155,48.246845,0
74.59648,19.0065,1
12.652792,-25.998552,1
-82.82488,7.4892654,0
26.532415,-44.889175,1
22.77467,43.955555,0
-32.301987,-50.66064,1
-85.36054,5.1252794,0
-4.0489516,-83.22928,1
-94.25583,6.9272385,0
-40.37186,34.450924,0
-83.26036,2.8418782,0
-43.108803,13.0592785,1
-30.841526,-40.47596,0
-72.27913,4.5560226,0
-3.0836391,-51.134937,1
18.121449,26.84859,1
-90.36388,-3.5780516,0
-5.504146,18.379461,1
-56.431183,36.037487,0
-56.40604,34.766266,0
1.8700259,24.711302,1
-92.40646,14.5498,0
1.1490134,15.661063,1
-36.72603,-23.126143,1
14.13194,14.092163,1
-39.898575,18.900045,1
-20.452667,-38.95151,1
-87.39358,11.9155655,0
19.97579,-9.717825,1
3.8917797,-68.961006,1
-37.970886,48.50691,0
79.75763,25.387957,1
-24.866714,-78.18005,1
-22.66744,10.116764,0
-19.677755,34.33737,0
51.147102,-25.476885,0
-91.22785,13.939567,0
69.6958,54.492416,1
62.55602,52.565613,1
8.469743,-2.935025,0
-74.78699,-2.5635066,0
52.217674,25.35497,1
10.495748,-35.920063,1
-73.9793,17.4091,0
-87.903755,5.820147,0
36.212257,8.481678,0
-15.1166725,57.99074,0
-78.33876,1.6475573,0
-66.20516,10.228926,0
21.990623,-8.188254,1
16.373405,-80.801796,1
27.222591,-24.247765,0
-32.673874,23.6736,0
-10.131445,61.25614,0
-39.78853,56.310677,0
5.1162863,-53.099133,1
34.90639,21.169312,1
-34.692814,56.865116,0
-36.624702,43.05913,0
43.702644,-3.1107612,1
44.84738,-61.583645,1
75.03207,20.05491,1
-92.52151,15.467293,0
-39.374416,1.1472675,1
51.139458,-14.241708,1
16.816006,65.68382,1
-44.76549,10.6312475,0
-1.2875087,-21.830204,1
-87.63298,-2.9083254,0
-34.703136,-67.26335,1
-41.438065,-54.74381,1
-80.75048,1.8687593,0
-39.094334,-76.65825,1
16.816006,65.68382,1
8.795839,-34.487267,0
-58.24827,16.261194,0
-14.631822,61.416134,0
51.49342,-2.5060987,1
-41.4347,14.697174,1
-41.197193,-56.073494,1
105.07148,7.168807,1
-90.72598,31.10166,0
-32.37831,53.0648,0
-11.833949,73.9681,0
86.61741,-25.684921,1
71.953026,-21.965147,0
-20.584553,-30.724443,1
-65.78269,-21.075924,0
-25.31039,-73.23279,1
0.45708033,32.42895,1
11.985232,-37.8622,1
-43.556667,-49.396366,1
33.573204,-26.313278,1
-4.9161115,25.796955,0
-88.09357,-1.304449,0
85.856964,-31.84704,1
58.98735,52.14746,1
-40.696438,56.174187,0
-40.79745,20.345251,0
68.6273,31.498259,1
-64.20397,-26.935516,0
-15.416547,55.58702,0
-36.51993,42.15445,0
-17.523022,21.464428,1
-43.256157,6.285244,1
-18.408653,-13.94989,1
-8.105352,44.065495,0
-40.16865,56.279835,0
-2.504821,13.561373,1
-21.049236,23.145006,0
-67.53275,-17.53217,0
-12.750955,38.289417,0
-91.78351,30.171682,0
51.625847,-15.263899,1
51.376404,-2.4079325,1
8.708535,-6.4503765,1
-10.0508,43.624783,0
-92.0101,17.216553,0
-14.446738,-39.163578,1
-38.65587,-75.64658,1
69.23055,54.63107,1
-35.32306,-28.530167,1
-85.1752,-4.6787868,0
-81.43836,7.945739,0
-30.739014,-22.489414,0
-18.038162,-33.453632,1
59.56374,53.00268,1
-12.688016,74.19353,0
73.203995,-22.70545,1
-40.14545,32.386307,0
-17.742363,-17.0222,1
44.41068,16.487616,0
3.2179804,-33.223446,1
-34.35234,-12.123119,0
-75.1951,-24.950644,0
3.0279026,15.007024,1
11.227531,23.829216,0
-34.8304,60.013664,0
-5.068756,-25.081158,1
50.560963,24.95945,1
-10.521065,74.549866,0
11.196896,12.972159,0
-10.011924,73.54808,0
18.466007,6.1098676,0
-70.82004,-19.14934,0
-32.033066,49.39628,0
39.035995,6.4320993,0
66.90389,39.564255,1
7.464885,-52.202904,1
-38.36733,-55.89862,1
105.481155,6.3659506,1
62.24788,25.467232,1
-44.738625,41.21086,0
-40.010555,6.730958,1
28.660198,-40.130333,1
-63.652138,-9.15512,0
-2.5363517,-43.26952,1
64.05303,33.630768,1
-41.78677,-45.25177,1
-69.89832,-17.738783,0
-11.649269,21.298307,1
-4.2510443,-85.24185,1
33.813095,2.1334372,1
-41.59539,-13.90092,1
-10.596272,6.5364566,0
-88.44019,29.331287,0
6.5123706,-54.127644,0
-26.440798,61.70082,0
49.78747,-44.347317,1
11.970322,10.395077,1
67.9371,-58.247284,1
36.992752,-6.3120766,1
-43.684494,18.030577,0
-8.6527,-18.097631,1
59.579777,52.01542,1
-34.221584,69.75872,0
-66.05491,15.103542,0
72.03015,-24.280268,0
-5.6927557,-76.74169,1
40.34021,-29.25071,1
47.55846,78.382195,1
-3.369136,-19.019083,1
2.0693245,-19.129019,1
-5.076007,-53.907883,1
-25.591795,-7.41054,0
17.7414,-11.9613695,0
-40.700554,-29.211584,1
58.3217,11.557303,1
59.52884,-30.98897,0
-38.530193,-20.639177,0
-39.672527,-77.26834,1
-92.422775,14.696616,0
-84.78443,-21.072464,0
65.75007,-8.651825,1
-23.45302,51.647167,0
2.6762242,-34.308186,1
-88.23645,-0.37865937,0
97.476295,13.684583,1
24.545238,22.890017,1
-38.304413,-16.855555,1
-32.767254,-68.177895,1
-32.44676,-76.54366,1
6.835569,-54.66618,1
-90.61295,28.73934,0
20.316214,-73.62087,1
14.721353,3.4089808,1
19.889904,37.563793,1
69.36452,30.702097,1
-9.352757,46.40671,0
81.54298,-24.042397,1
-14.408425,-26.565907,1
-89.66743,36.52318,0
-73.924515,-8.978535,0
9.610953,-9.394291,1
-86.36795,-1.5356749,0
-30.314499,-76.51499,1
-56.278156,20.850826,0
-36.347164,-22.342865,1
-32.20947,78.3554,0
71.00627,-1.428415,1
57.308796,4.475477,1
-92.6187,14.7781105,0
87.93388,36.70253,1
-88.3821,29.575994,0
-28.049171,-47.376743,1
-42.51822,-49.955765,1
-5.433831,60.629665,0
-5.3412576,63.51367,0
-27.35529,9.183874,0
26.08648,23.12595,1
-37.301796,22.185255,1
-40.916615,-45.745594,1
9.802861,-83.25862,1
-42.214157,-47.15713,1
-89.86942,40.59036,0
-37.650555,59.601955,0
-90.93038,29.179363,0
7.6047287,-26.942,1
66.24236,37.469566,1
25.28092,-44.576607,1
-80.101845,1.8096923,0
19.871412,-32.14518,1
-11.9562645,-4.35203,0
-10.314704,-34.390434,1
99.705505,7.9311876,1
-77.46204,-22.661905,0
-90.463104,37.71286,0
1.1490306,-33.276943,1
3.226002,44.538506,0
0.84369236,57.42006,0
4.977988,-52.749287,1
-27.941458,-35.3869,1
-39.2052,55.566498,0
-32.181923,-31.403254,1
-88.40829,-9.727559,0
-55.578003,33.232365,0
-20.04398,-81.97783,1
-17.61789,32.853703,0
-36.53768,-38.713375,1
-49.31864,31.421364,0
-17.495052,-33.57891,1
-10.059214,22.763443,1
-32.405476,77.99936,0
-9.976601,-16.150673,1
-18.404192,-30.113914,0
16.816006,65.68382,1
-88.00861,-0.569306,0
-56.229515,40.839348,0
-32.110264,-71.54669,1
0.21371494,11.017316,0
16.816006,65.68382,1
-17.751818,-58.82269,1
-7.8629355,50.468155,0
-41.15978,-55.261753,1
-68.08722,-20.217659,0
67.79474,-46.15209,1
-17.376183,2.24973,0
61.748817,12.580875,1
-5.916686,54.361862,0
-11.683808,62.729782,0
55.70989,57.097538,1
-58.655106,0.67088795,0
-66.9267,14.237773,0
12.210264,-5.5977306,1
-25.274403,-12.029742,0
-30.369143,-60.156513,1
66.25386,19.650173,1
-35.75992,-31.614958,1
-30.039812,-60.98393,1
-29.096245,-3.1970854,1
58.578186,-6.906372,1
2.9281812,-4.241778,1
-44.338943,25.422932,0
-12.8299675,67.86771,0
-18.162897,-25.62015,1
1.3908992,42.023327,1
-34.175415,-37.45736,1
106.16282,-1.2332951,1
-18.38376,-1.1849641,0
-9.459838,39.61242,0
-39.447666,-8.449662,1
32.867516,-69.697075,1
22.834728,-9.394052,1
35.306328,2.2432818,0
-35.72834,62.583706,0
-36.638493,11.462112,1
-73.2443,-30.808714,0
-41.65382,-14.116931,1
-74.32871,-18.463501,0
-24.549574,-8.064966,1
-89.0762,32.779594,0
-8.77101,9.150074,0
16.816006,65.68382,1
-69.06888,-22.437254,0
-14.427071,-42.771423,1
-5.255425,23.38444,0
1.5492749,49.362244,0
-27.880814,-40.90685,1
-54.973267,34.83856,0
44.99509,-14.437361,0
22.422028,-66.66766,1
61.60089,43.74661,1
-34.064747,-37.243973,1
2.2865033,-9.1740055,1
-0.10540907,61.89456,0
-35.4397,55.77917,0
-87.03208,7.0418897,0
59.114273,22.148453,1
-71.92884,-18.969482,0
85.5343,-25.32154,1
-58.710205,-21.170639,0
53.49338,14.198515,0
-29.20866,-50.890404,1
-40.951614,-31.738613,1
-5.144563,-54.018177,1
-15.072118,-39.039436,1
-40.66906,-13.346919,1
62.31651,-1.4469014,1
61.03086,-11.541859,1
-37.693558,70.82653,0
-42.795506,-43.66602,1
11.297806,-3.7991753,0
34.823967,-18.472792,1
16.816006,65.68382,1
31.702074,-75.77661,1
33.437023,18.829935,1
-69.0689,-30.86135,0
-31.595324,-4.778777,1
7.4591656,-1.6063364,1
40.283443,18.842646,1
-14.912296,47.661205,0
51.159885,-38.764442,1
-90.23859,43.06529,0
-10.851586,16.552685,1
-39.69943,30.196705,0
-4.366523,63.172276,0
69.31149,-0.13028945,0
28.782185,-22.332878,1
-36.781666,-48.155094,1
0.646854,31.71489,1
-38.071598,4.5220113,1
31.6258,-69.20971,1
-9.008402,45.05185,1
-37.029385,-19.422916,1
-1.0447018,41.32799,0
40.417248,-55.872066,1
-28.358002,-4.260136,1
9.898957,-12.170111,1
-71.318405,-30.899725,0
-25.197525,-72.46233,1
28.90091,10.351747,1
-65.95042,-1.8481345,0
-40.12247,48.10215,0
-21.068903,53.067883,0
17.260916,-68.567955,1
52.26414,19.160292,1
-32.73372,-8.536625,1
-37.38424,-40.291885,1
-21.77301,-35.843967,1
19.003843,45.32507,1
70.00132,-58.25988,1
-23.149534,-44.414707,1
47.66236,78.93085,1
-71.37869,-21.407286,0
44.97773,16.090166,1
-12.459669,-5.5248976,0
12.161144,20.246054,1
-34.495483,17.047504,0
-85.712105,21.699589,0
-9.139021,15.182437,1
3.1590183,22.092318,0
25.893194,-26.110802,1
53.332397,9.466441,0
-72.340775,-12.658016,0
-31.985891,46.027733,0
-22.062325,3.3300729,0
-30.39675,19.620855,1
-10.092051,47.952827,0
-41.580906,1.0353327,0
20.31278,-27.659443,1
66.503876,21.455788,0
-7.573494,50.573524,0
-87.64792,-9.824938,0
-24.738792,5.620838,0
-13.116497,-57.392826,1
74.955055,-55.74723,1
-26.732738,68.674286,0
-31.664309,30.082054,0
-12.4825325,61.510433,0
13.422742,-12.097341,1
-70.1953,-19.105347,0
-2.1491177,-18.222876,1
-19.96697,38.397976,0
-15.906454,-59.87099,1
20.47349,20.171923,1
5.542494,-53.32686,1
91.06017,34.132713,1
-32.408436,-69.63788,1
-85.08983,27.858946,0
-90.58855,5.3593135,0
-96.50146,12.516538,0
1.4363143,56.194153,0
-90.53559,34.86604,0
-35.48898,48.581886,0
-46.76555,33.753628,0
-19.51575,-74.69222,1
-19.393106,-60.011578,1
9.515497,21.351349,1
-84.4813,-18.806091,0
-25.149706,-84.41566,1
-31.099567,-6.820812,1
-74.93423,-23.056963,0
-31.235495,-5.1109805,0
44.282837,-0.7466475,1
-3.5382092,-59.24988,1
16.816006,65.68382,1
-6.7316637,-51.62742,1
89.00202,-26.625706,1
1.6094992,-4.374398,1
-4.383924,-25.095213,1
-15.455652,5.3189454,0
70.00061,28.308323,1
43.67133,-3.7450988,1
-56.234722,-16.256618,0
-28.818327,-2.4919808,1
3.719333,-5.66901,0
-21.32626,41.36712,0
-43.88145,-50.555637,1
61.410267,55.570534,1
-33.246284,23.141819,0
-63.941555,42.542244,0
-6.5225344,-13.083988,0
-58.019913,40.242817,0
-25.693192,-67.723915,1
-40.787895,-13.27489,1
-56.215073,-5.390829,0
-19.228277,-74.75448,1
19.68847,-65.98783,1
36.908375,-3.116439,1
-0.8292483,32.073532,0
62.28106,44.384518,1
-15.039448,-26.74293,1
53.60686,14.211118,0
-82.26245,-17.139324,0
94.670746,15.622197,1
57.93653,12.007958,1
-32.924397,-8.573432,1
36.594444,-24.852205,1
-69.12317,-12.041585,0
-5.6272006,-14.17331,1
-20.654362,3.8894992,0
-41.914883,44.513393,0
66.87416,-2.2677152,1
-31.721691,-61.94074,1
16.816006,65.68382,1
-35.97707,-44.981026,1
-34.402004,70.69779,0
-88.61968,6.2095184,0
-6.6740317,-59.86321,1
-12.103444,67.3353,0
-36.38736,-39.262173,1
26.583712,-26.01653,0
13.607928,37.705933,1
-43.397625,6.8708186,0
-91.37494,36.902256,0
7.1346006,43.182533,0
-54.127434,4.697855,0
-19.378603,-54.28001,1
-71.83193,-19.518337,0
-13.3016405,74.93296,0
-60.687706,28.352003,0
63.20453,10.460682,1
-61.06056,23.946234,0
-40.01581,-28.564632,1
-14.833224,56.44717,0
16.816006,65.68382,1
-35.648994,-5.495298,0
-25.656013,-86.182526,1
-27.444353,-26.679998,1
-88.7936,1.4105226,0
16.217691,26.866743,1
66.96721,-4.130163,1
17.768373,17.065706,0
16.833776,-38.469646,0
-88.2616,8.492063,0
16.816006,65.68382,1
46.28063,-6.3880277,1
61.294037,43.79878,1
53.82999,21.561026,1
11.758227,-89.42595,1
11.525093,44.63674,1
-29.01136,-9.242832,1
-77.25372,18.727894,0
-4.453479,29.371275,0
-16.689554,-56.033634,0
-63.12673,8.511979,0
-28.0323,5.188985,0
-10.673693,-4.2092066,0
-35.70935,-5.6189637,0
32.769512,7.944828,0
-4.70093,17.60087,0
61.49418,51.595985,1
31.1888,18.337128,1
16.816006,65.68382,1
-19.09674,38.31664,0
-85.76827,-21.268269,0
14.122436,-34.197796,1
-36.446346,-26.751324,1
-4.5184894,-17.428473,1
6.8609543,-9.181658,1
-36.671783,-21.929644,1
-66.04514,8.465739,0
-48.604088,31.98712,0
-87.9988,39.963085,0
0.27405176,37.19419,1
16.919981,-6.427136,0
18.246218,-76.35325,1
-68.12694,-26.038067,0
-3.3415248,67.18112,0
24.308908,21.17237,0
45.61926,21.486492,1
-78.35206,-12.458988,0
-29.072475,-0.45165205,1
-78.304634,-13.355166,0
58.884422,34.62258,1
-39.836475,-38.547142,1
-7.476819,44.014126,0
-33.268227,76.72478,0
16.816006,65.68382,1
9.2578535,11.414773,1
-32.23442,48.901962,0
24.032917,-34.257248,1
-2.6983593,-32.3678,1
-13.744687,36.83375,0
-36.58264,54.982586,0
12.549889,8.23782,1
-87.85432,21.420025,0
-6.2327356,33.675846,1
-4.255775,48.99208,0
29.053665,-0.83598024,0
16.816006,65.68382,1
-29.89015,57.081127,0
-37.102673,68.424644,0
16.816006,65.68382,1
-28.172348,-41.519993,1
-87.02871,-8.082097,0
56.84072,3.2584136,1
-10.175317,73.11307,0
-19.433651,-0.40401557,0
-42.03097,11.327813,1
4.3774824,-6.923574,1
1.1115879,22.091602,1
-17.39194,-41.927814,1
-95.26495,14.446053,0
-36.676605,57.47734,0
-5.3761454,64.31888,0
-43.638126,23.502401,1
-39.666706,-25.87226,1
-5.4309583,-49.800835,1
72.53054,4.912646,1
-35.531418,-40.52401,1
-12.621847,-13.730146,1
-1.1785731,13.448409,0
-41.981663,-34.80238,1
-30.208063,58.227833,0
-68.94798,-0.52538437,0
-60.253197,25.175282,0
8.165744,-12.56334,1
-74.95832,-23.577656,0
59.99138,54.87963,1
-32.455166,47.250313,0
-58.975655,-15.283185,0
-9.975797,72.82808,0
1.8314291,1.740002,1
-55.435253,14.078965,0
-91.09783,25.435133,0
-39.556725,10.423657,1
-15.023899,-38.42162,1
-24.6897,59.110283,0
-13.815265,0.6158386,0
40.088257,49.870342,1
-30.492615,-60.927715,1
-10.934266,73.98099,0
-22.131315,1.7326173,0
-89.03688,36.474125,0
13.404443,-12.395805,1
60.80387,38.567135,1
-41.229527,15.212497,1
1.1038035,14.170396,1
-13.276788,-37.519833,0
-23.870468,-36.379158,1
-25.33757,-44.60955,1
-80.302086,-14.079245,0
40.24261,-55.899326,1
-65.163925,0.94383,0
16.816006,65.68382,1
-40.160572,25.467352,0
-89.828674,41.025974,0
60.564953,56.599983,1
-0.696159,-24.838848,1
-22.3964,-30.601542,1
-87.567635,29.010197,0
-38.606636,42.94044,0
-2.829152,-80.69805,1
10.904199,36.707664,0
-8.846308,63.291344,0
-75.46982,-14.145239,0
52.254105,0.6995147,0
-63.629704,-21.381493,0
-20.508055,36.008038,0
-56.618664,5.7571945,0
-32.76771,-57.27996,1
65.76581,37.45868,1
-14.3986,1.3312538,0
37.72396,16.237713,1
16.816006,65.68382,1
-54.722706,38.163296,0
43.075638,11.127664,1
-71.56162,-3.8598144,0
8.300221,37.93259,0
30.210384,-74.5763,1
14.453619,47.13168,0
-29.519165,50.00404,0
-17.842396,11.538003,0
41.743916,15.442711,1
-92.98066,17.809784,0
-5.198029,-50.682755,1
-69.089195,-0.14623073,0
-35.282867,-45.924393,1
3.8871932,-2.6417644,1
26.421467,28.943277,0
-68.27542,-14.428462,0
54.546726,24.88379,1
-34.21959,47.36916,0
-57.243595,12.053932,0
-39.044975,-17.36978,1
65.65083,9.31077,0
-57.044518,47.397923,0
24.400312,-38.561184,1
-19.548729,2.7094018,0
-5.0038724,23.239897,1
16.816006,65.68382,1
51.081284,-22.116728,1
-74.97955,-11.625235,0
48.540195,-62.373528,1
-26.11322,46.288536,0
-22.82481,-13.386082,1
-6.212431,64.10624,0
7.8064094,0.9690157,0
-36.1561,-52.04076,1
36.05395,-8.363434,1
22.86419,40.079987,1
100.38966,11.7536955,1
-20.529806,41.069195,0
-62.762302,44.929558,0
-28.009932,10.85885,0
-40.57647,-11.292779,1
-19.996393,-61.753235,1
26.365864,28.781902,0
28.242985,-23.70858,1
-72.18386,-30.306606,0
-30.468702,19.74814,1
-73.85264,15.931341,0
-0.9138207,-53.30081,0
67.45073,-1.7202554,1
-72.09119,-21.2912,0
-1.3268324,-42.224384,1
-57.99391,13.167208,0
-31.153757,27.11394,1
-38.867233,-1.5869662,1
-23.705326,52.00876,0
-33.55941,59.96919,0
-71.04617,-31.06823,0
-42.63397,-45.399685,1
16.248838,-47.55541,1
32.542484,-76.10363,1
-8.475468,20.904366,1
-73.61087,15.90969,0
-34.253357,29.024885,0
-49.428154,-15.076135,0
-90.78952,13.193973,0
16.51636,-81.08866,1
-41.458233,-16.142689,1
-57.848522,44.93195,0
-88.44195,16.313475,0
-4.7284455,15.737024,0
46.687004,-62.44891,1
-23.432163,-35.156025,1
-70.50728,-28.656124,0
49.73662,0.53127736,1
-23.893785,43.413162,0
-40.370453,47.3925,0
-43.634487,-49.44418,1
10.817874,-65.45803,0
-39.136116,-19.206066,0
-84.127655,-2.847728,0
-36.80785,11.685541,1
34.03614,18.414484,1
53.99181,21.193779,1
-21.908295,14.263287,0
-41.174862,-23.039808,0
56.622963,-41.16961,1
-33.60834,-75.38656,1
-11.962335,48.627777,0
-2.2786934,-57.798473,1
45.917587,-50.128616,1
-39.22917,64.973625,0
-75.245895,-20.057835,0
48.43365,79.98382,1
-35.242825,69.43424,0
49.008766,5.1379795,1
55.323658,25.220606,1
-39.87852,-45.8337,1
-73.77978,-15.647485,0
4.8821692,41.46463,0
4.262824,-19.688137,1
-17.22532,-50.92679,1
-28.121346,-37.183273,1
-1.0171114,40.41887,0
80.04096,-6.9274583,1
-23.008131,51.521805,0
-36.230045,-29.279604,1
-21.43206,-35.909542,1
-56.520966,21.404545,0
-91.82198,6.7432942,0
-12.921379,68.015274,0
1.9048811,-6.714905,1
44.93971,-1.7175934,1
-13.686365,-53.384487,1
-94.786514,10.469186,0
36.36925,21.793097,1
69.43175,28.744652,1
-14.070427,53.84676,0
-91.162605,12.889845,0
-29.388891,-25.661951,1
15.002997,-5.0323553,1
16.453878,19.187937,1
-71.76185,-31.131798,0
-6.023897,-14.957421,1
-89.92726,41.068516,0
-50.41709,36.128063,0
9.023019,-10.000245,1
-46.543385,16.372269,0
-49.00026,30.10815,0
-15.088642,-50.528713,1
4.835705,41.602207,0
-2.914574,-53.099125,0
-41.24003,-45.50042,1
8.391901,35.01042,0
20.21591,-18.236107,1
65.49018,11.097674,1
-30.884941,-47.818527,1
-91.44438,23.027065,0
-21.165178,23.236086,0
41.67826,-54.83422,1
-39.619896,-14.361687,1
-23.152607,-1.9524983,0
-31.6441,-71.013626,1
-94.80946,22.32615,0
58.988003,19.72132,1
21.023651,14.60186,1
-77.88458,-20.66359,0
3.3972564,-40.943447,1
-17.8494,38.136364,0
4.935918,-18.868393,1
-38.71129,16.166487,1
-18.694174,-32.7127,1
-41.285034,-44.977398,1
5.862977,-2.95773,1
-1.1541283,-55.145977,1
36.56948,21.536358,1
32.116528,7.244894,0
26.557882,-23.223866,1
-29.737047,-27.205667,1
85.75039,-25.387173,1
-42.06087,-44.38593,1
-12.032197,67.449455,0
-3.5289128,-42.03131,0
16.816006,65.68382,1
7.8570633,-8.810805,1
-23.768732,-30.10328,1
-6.9737453,56.1262,0
-26.18724,69.94729,0
54.57245,12.521104,0
