TSNE1,TSNE2,Cluster
49.39844,-53.760944,2
21.354446,21.876621,2
-24.977005,-15.109609,2
23.282835,-37.934566,2
20.692886,-80.51894,2
50.78554,-55.92526,2
-27.787386,-70.33407,2
6.9005694,9.894153,2
-63.493378,45.195175,3
40.29059,15.441113,4
56.67087,-41.18079,2
-75.02535,14.704504,0
-61.635437,4.0338717,2
22.878098,62.475582,1
20.81973,-8.520881,2
-56.433662,-17.39558,2
41.78217,-24.892881,2
-5.2241015,23.445745,2
-38.613445,-30.6438,2
26.821245,0.46382722,2
49.990143,-44.31608,2
-25.770136,-70.56528,2
79.787636,-8.811876,4
-31.963682,-71.37107,2
74.68052,19.002785,4
-90.547806,32.756058,0
-25.707022,-85.177505,2
-1.5614991,-81.1976,2
42.08436,-31.288574,2
37.64642,-23.78705,2
-17.889767,24.245325,2
35.472713,-29.007557,2
61.771183,45.7429,4
-40.39097,-11.67923,2
-25.064743,-67.558815,2
-8.109112,14.75347,2
-84.6657,5.3470817,0
-4.2523103,-84.663925,2
-5.6520853,-14.183903,2
-71.17182,1.6829375,2
43.83654,-22.284214,2
44.571487,20.267277,4
-7.2367554,67.433304,3
-25.520512,-13.357564,2
-21.439243,-79.45116,2
18.459461,15.309251,2
-55.77592,16.396679,2
-32.113663,-79.5661,2
47.66236,78.93085,1
9.072799,-25.295975,2
66.32566,-31.78188,4
82.80228,-24.437414,4
39.793583,-14.564349,2
-73.1681,-7.705816,2
-4.4370165,50.891247,2
21.403646,-8.927421,2
49.85206,20.22911,4
-32.691822,71.408516,3
-62.176384,-12.345541,2
38.819057,8.579887,4
79.758865,25.390076,4
20.225826,-79.67328,2
51.139256,20.656267,4
3.384731,12.253738,2
2.4359481,-2.6231923,2
-90.86507,14.070402,0
70.55707,1.9435693,4
-27.229176,-79.03923,2
63.942154,32.836212,4
68.38297,38.513645,4
16.816006,65.68382,1
30.271212,18.113888,2
69.656075,29.156658,4
12.856386,45.87168,2
-71.140884,-28.535393,2
-1.8861575,4.1673937,2
0.14104451,-76.50323,2
-90.25808,9.229744,0
69.796104,28.180403,4
-92.9731,5.850921,0
22.878098,62.475582,1
-0.8460951,45.241863,2
-34.302402,-24.868917,2
61.999588,-0.37430203,4
-54.498528,5.041735,2
-16.503912,24.24663,2
3.540517,28.67362,2
-33.129612,-59.375137,2
52.582184,26.176287,4
44.319107,-48.17018,2
-31.701376,-5.3288913,2
-12.804924,68.139755,3
60.23446,-2.5850682,4
-20.890554,61.554607,3
-88.91587,27.744225,0
98.75235,15.784636,4
-36.03638,-0.34012654,2
21.035007,35.93966,2
59.3266,-12.675002,4
56.249187,-12.130655,4
22.878098,62.475582,1
22.04407,2.3234124,2
-83.71525,-20.20145,4
-27.697134,-75.99334,2
47.330795,-51.156223,2
41.584057,20.448923,4
24.697447,-30.192383,2
17.236477,-72.69626,2
-90.09559,25.678211,0
79.61318,-10.571713,4
7.29135,-52.426586,2
38.025627,-76.531204,2
11.390304,34.940754,2
65.707634,16.917137,4
106.25449,4.0302877,4
61.94675,9.185917,4
37.181404,8.6045475,4
12.927323,-23.65185,2
47.707756,10.698474,4
-39.258617,10.348816,2
-58.42047,14.092915,2
-10.00807,64.98504,3
-0.641399,55.472103,2
25.825075,-2.4613967,2
-15.861105,30.474474,2
41.812378,-50.174828,2
-30.456923,63.009052,3
-74.00251,-15.247686,2
61.92574,42.598797,4
72.31493,5.424097,4
53.995674,-5.389213,4
22.878098,62.475582,1
68.9328,-33.14777,4
86.501785,35.435764,4
-40.32376,-31.177387,2
33.913513,-70.689674,2
-9.338698,-18.583454,2
61.895073,-42.93853,2
-38.35123,-53.276505,2
-14.713881,-13.767337,2
-0.12733248,-12.414019,2
27.70098,-67.9435,2
-67.36477,-20.419395,2
92.82751,31.787651,4
9.358514,-1.5726068,4
-64.34535,-8.820737,2
8.410524,-34.305,2
-16.846012,31.779821,2
-29.253126,68.42679,3
-28.199398,-9.072511,2
-70.4066,-21.635035,2
50.23564,25.252687,4
31.033249,-29.876566,2
-21.797298,-41.72964,2
20.924772,-40.082222,2
21.998213,36.717648,2
37.407017,49.129604,1
35.558636,-72.24388,2
4.2122955,-54.3336,2
68.94901,54.492958,4
36.312553,-16.703432,2
29.493649,-6.0729265,2
64.130066,-44.15243,2
-74.481316,-1.9837512,2
57.327423,4.468754,4
57.40207,-41.34593,2
-91.51429,26.26758,0
-38.657894,-30.39193,2
-35.4969,-25.315681,2
-29.763908,-80.006775,2
79.0956,-8.765451,4
-24.72923,-4.9445777,2
35.570423,-7.1823745,2
-11.755131,41.051285,2
12.568909,-42.69492,2
-36.79927,60.21586,3
-33.73099,-28.913208,2
11.858553,-38.986084,2
57.249405,4.4999847,4
61.14549,12.350436,4
2.7119143,-69.99684,2
-50.44545,40.69473,3
-0.1735844,-29.334154,2
-15.825778,-14.564104,2
-10.216611,14.879363,2
-52.18764,17.095806,2
-21.990053,-83.0431,2
-32.431786,-50.45842,2
-38.2618,-40.24892,2
-68.676414,-20.496979,2
-69.86402,-16.863249,2
-21.60555,38.31435,2
-64.245255,-13.057364,2
23.12511,10.296166,2
50.886486,-21.750317,2
-2.0052483,-78.66631,2
43.06559,-0.092733175,4
-35.139164,-20.990263,2
63.398224,20.452217,4
5.258722,-21.394255,2
16.816006,65.68382,1
7.4783287,-1.5900342,2
88.310295,38.374016,4
66.50998,-32.096165,4
-29.527727,44.285385,2
21.515368,20.90193,2
-60.60418,-0.7647273,2
22.259432,-66.59443,2
21.271126,6.924356,2
23.013538,-66.811386,2
50.2944,-22.222025,2
-34.937553,46.26277,2
46.20047,-55.96572,2
63.818398,33.68717,4
-11.100791,-50.867153,2
12.468015,30.563133,2
-77.877594,-8.956002,2
56.104385,8.852557,4
-26.39577,-49.00965,2
-12.962485,-2.7357411,2
-3.5333755,-59.008392,2
39.649273,48.108677,1
-31.00254,27.03116,2
35.74822,-26.872839,2
105.38408,-4.038313,4
-25.690262,-29.502834,2
-14.946598,-27.204533,2
24.976198,12.790267,2
-51.5088,30.016552,2
67.220215,8.306012,4
-27.415302,15.853698,2
-35.81351,61.506153,3
17.431524,4.475813,2
-17.952343,-60.333885,2
-23.434185,-78.19341,2
8.423397,-34.41018,2
17.441011,27.274347,2
67.56325,8.291023,4
51.299194,23.469156,4
-12.341974,26.938402,2
86.510796,-25.643099,4
-30.197565,-38.1669,2
52.83681,62.02008,1
-6.416581,59.795902,2
-14.423746,29.743221,2
-33.83739,-48.353256,2
-62.000954,27.303953,0
33.312084,-30.225824,2
49.432713,-21.860035,2
19.933628,-46.416286,2
16.175686,31.50983,2
37.23192,-2.6013222,4
16.816006,65.68382,1
78.07893,27.220798,4
15.571456,13.790482,2
51.428383,9.389384,4
-19.957167,-26.980806,2
-61.800064,43.00726,3
10.962307,-87.526726,2
58.813602,6.947092,4
74.84142,16.807926,4
-21.628323,-37.39368,2
-90.19934,42.82962,0
19.952103,-40.320435,2
48.37895,-60.92108,2
32.875698,-28.753315,2
21.267899,38.132427,2
30.216417,-41.635956,2
3.646421,-72.84462,2
3.8537633,32.28518,2
49.792793,14.4226265,4
-82.021164,-19.130445,2
-82.993034,-22.222933,4
-40.084164,-15.584222,2
-46.443035,16.673931,2
-36.733444,-74.759,2
66.459625,-34.936317,2
-33.168262,-48.460663,2
60.221226,21.129166,4
-3.947076,55.318127,2
48.36353,-62.90544,2
-59.378525,17.039675,2
-90.376205,27.752258,0
106.16221,3.5598772,4
9.3509865,-24.864742,2
-76.305626,9.455253,0
58.3226,11.573373,4
62.82687,-6.194307,4
69.61757,28.278595,4
16.816006,65.68382,1
68.759766,54.032482,4
-26.045258,-17.34933,2
-10.939332,-35.036293,2
16.816006,65.68382,1
60.609592,56.642345,1
-52.6563,34.306255,3
-30.624657,-81.40081,2
-26.162632,-84.58701,2
-59.44515,-15.922732,2
49.79837,-13.77333,4
-37.83488,22.435083,2
-57.569183,12.76149,2
49.997463,9.156556,4
33.04933,-31.521236,2
63.893745,10.342133,4
-74.96422,15.883257,0
-23.956778,-2.1586568,2
-39.066242,-2.19093,2
-30.432384,76.55626,3
16.816006,65.68382,1
-34.44391,22.476536,2
68.466324,8.285057,4
85.44829,-32.86343,4
-27.74844,-78.74406,2
-15.049511,26.27599,2
8.627649,-34.375713,2
-80.81628,19.853045,0
35.282665,16.223946,2
37.673775,19.246967,4
37.407017,49.129604,1
-25.566942,-20.331951,2
-17.45193,37.289368,2
16.816006,65.68382,1
-66.139,10.966139,2
-33.60157,71.53665,3
16.816006,65.68382,1
-2.5154552,-76.11041,2
-39.55928,-53.800175,2
19.986217,15.056591,2
-3.737529,-59.200855,2
6.750555,48.699905,2
-6.713139,43.705544,2
76.61427,-60.28779,2
16.816006,65.68382,1
64.559166,34.312748,4
92.89541,15.429832,4
-88.50643,18.81252,0
-62.43392,46.57456,3
-32.22236,45.29734,2
27.872034,66.54113,1
-22.739958,-44.892666,2
-10.97869,-1.3240373,2
-90.315254,36.56213,0
-57.12081,25.20653,2
79.78817,-8.033382,4
-36.72655,72.18173,3
-95.47401,13.130554,0
-16.463308,7.707056,2
-31.485065,-28.691744,2
-19.7552,14.221373,2
21.695219,37.87517,2
24.629988,-30.532883,2
-87.72289,36.070534,0
39.127613,-27.690027,2
-19.598507,39.160336,2
-4.639605,7.945948,2
2.1721723,-0.5325298,4
-32.522266,-27.75478,2
-11.675332,18.214586,2
-86.52636,7.1467967,0
-33.763195,-69.83009,2
14.737159,-21.15067,2
53.89857,-40.36755,2
-7.7615037,-2.1005728,2
67.50157,57.67735,1
-20.459719,26.82001,2
3.3839762,-72.996826,2
-13.714092,33.194958,2
11.581846,13.123713,2
-31.085527,-47.34322,2
20.330658,7.188054,2
-59.589386,24.481958,2
-82.93999,2.59568,0
-59.91064,-21.209871,2
39.51908,6.2283287,4
16.816006,65.68382,1
49.642315,1.1729302,4
59.025814,51.511932,1
20.890848,-27.193987,2
-63.99369,46.32177,3
-55.597588,40.304066,3
28.174234,11.0476,2
61.72711,22.986343,4
37.906597,-7.35852,2
10.209977,20.73865,2
-35.345596,71.80825,3
-20.628944,-18.347374,2
-0.79578894,35.135597,2
-43.218582,7.797425,2
34.04372,-35.444077,2
11.672549,10.136805,2
-60.652744,25.087902,0
72.06648,-22.905855,4
9.765861,27.85686,2
-27.549614,-48.279915,2
-26.086206,51.849403,2
47.605072,-58.8845,2
-17.134996,22.395632,2
-35.814743,-76.41483,2
-67.55363,1.8651956,2
-13.532327,-84.02506,2
61.302586,12.073795,4
-21.36591,-50.091866,2
42.231003,-17.472973,2
12.787842,45.903713,2
-4.5024676,7.9498506,2
96.33586,14.754894,4
1.8355011,-35.398666,2
47.72121,12.858797,4
80.08606,-10.562043,4
85.379974,-29.37977,4
-45.669846,15.8422165,2
-41.71704,-52.11345,2
76.15625,28.706854,4
6.179887,49.378372,2
77.083565,-9.060325,4
39.319366,50.258884,1
-85.312584,12.179193,0
29.97577,0.7598924,2
-58.0531,36.973465,3
16.816006,65.68382,1
52.05432,25.387201,4
-87.664345,33.4165,0
1.3483849,-78.93317,2
27.442541,-40.257877,2
75.90909,-59.827156,2
-8.365111,-16.921743,2
-30.46998,-5.7374306,2
30.536533,2.762207,2
-16.14468,-85.66413,2
-17.837753,22.634567,2
-3.6034012,-83.75449,2
69.53637,28.32482,4
-73.07963,-14.774605,2
16.816006,65.68382,1
-73.68961,-1.3591063,2
32.26347,-0.28511107,2
31.382612,72.91,1
-14.702785,-38.89998,2
8.312711,-73.25036,2
-40.194683,32.3647,2
3.8453007,-37.11045,2
-77.34026,1.53597,2
70.00818,-19.448893,4
62.810455,31.400408,4
-12.702407,-0.3461942,2
25.098461,-44.647522,2
44.460026,-26.248535,2
26.67687,-25.035221,2
-2.4080243,-53.56777,2
26.979866,-1.8429772,2
18.765982,5.510972,2
-21.314547,-50.386242,2
42.176453,-17.666044,2
79.95838,-8.817137,4
16.562366,-71.837456,2
-95.88005,15.648004,0
-13.147886,61.10564,3
-24.314472,-35.518555,2
-20.640831,-9.358327,2
26.640097,23.598753,2
-95.475006,16.001657,0
20.408468,45.53265,2
41.847954,-49.70467,2
3.3608801,-1.52294,2
15.15217,-81.195305,2
-90.45098,37.63451,0
-40.23109,-28.488161,2
87.68566,38.499992,4
-73.453255,-26.133116,2
-4.9046173,25.943836,2
-25.873632,-83.89927,2
-27.028706,-68.20458,2
-38.291878,-27.961443,2
64.252106,-44.16519,2
34.380096,-34.876606,2
75.23988,-56.547077,2
-22.810883,47.240196,2
-22.266762,17.60029,2
40.0969,48.54826,1
16.816006,65.68382,1
-30.63992,-49.304497,2
17.081705,-30.194864,2
-5.444883,27.92283,2
29.245481,-5.7852035,2
-43.152515,-8.647974,2
-2.242377,-75.638016,2
-62.732662,27.479918,0
67.177086,-45.819653,2
-89.85553,40.54738,0
-56.9081,17.680088,2
13.605263,-5.4677224,2
45.775597,9.693138,4
75.7849,12.860843,4
-30.422121,58.001404,2
-3.6119668,-33.82761,2
20.158258,43.714848,2
-25.15265,52.118076,2
73.76764,-52.8052,2
18.967564,-46.196842,2
86.27338,35.457817,4
74.88054,-9.3405075,4
25.17028,-67.48953,2
-26.365067,-85.22368,2
-90.42204,34.238956,0
24.230007,-34.835308,2
-12.431115,-44.828953,2
46.14393,-30.842415,2
-31.797506,27.079943,2
-69.31398,-5.940984,2
37.02992,51.63368,1
19.67569,-65.9883,2
-34.356068,-80.12014,2
-20.35984,-0.93261075,2
-40.45027,30.241335,4
-30.607521,-78.31252,2
16.816006,65.68382,1
5.6896887,-54.253834,2
-1.0824866,42.658276,2
-64.8834,0.45107207,2
0.23443054,-75.65168,2
-37.345665,2.350616,2
-25.781227,-64.73123,2
-17.32166,-34.064957,2
4.341194,-0.14295855,4
37.778107,-76.15261,2
-30.813963,52.433887,2
29.0892,29.647463,2
-25.965828,-78.42335,2
-95.69981,14.819058,0
-90.28276,15.952327,0
62.434082,9.800032,4
79.5307,-11.614077,4
-37.517994,-49.548717,2
8.322813,-73.21724,2
59.22913,23.629805,4
-25.775064,-70.10564,2
10.236723,-9.167737,2
22.4883,22.201393,2
-16.723713,-86.15026,2
37.77564,-76.792206,2
-42.14041,46.917133,3
-77.396034,-9.413064,2
68.1933,8.2783785,4
-9.456129,-14.481056,2
-38.88553,-54.958126,2
1.2105551,53.85808,2
-36.823086,18.910385,2
-42.790054,-48.04321,2
33.18615,-26.316011,2
32.55669,-76.087135,2
-73.61472,-15.733925,2
38.735893,18.971092,4
-68.74352,-31.070381,2
1.7770671,56.31531,2
40.43503,-56.176567,2
-12.33232,27.132689,2
85.595665,-29.510567,4
43.92987,-2.834549,4
-33.260788,-44.1482,2
-24.039518,-8.556877,2
-0.76477486,31.491243,2
1.3698817,32.613926,2
11.234075,-38.388786,2
67.502144,57.67669,1
60.22377,24.041182,4
-23.245256,-76.05296,2
71.394,-1.5091056,4
-2.9550846,-27.034878,2
-66.11066,10.85795,2
-2.227099,-23.637983,2
-49.64012,35.862392,3
-14.338126,-55.159378,2
14.711073,18.556646,2
-82.811195,-21.8019,4
-31.43166,46.260284,2
48.418274,-60.999348,2
32.83797,-29.291393,2
-41.573116,42.79546,2
-57.259613,-7.650331,2
54.102623,60.79241,1
47.932392,-21.79817,2
53.508472,-37.826145,2
20.978973,-74.51527,2
-90.36295,36.352432,0
66.21729,-45.266495,2
36.84373,-8.022562,2
16.816006,65.68382,1
-3.4651265,59.556423,2
60.03456,8.639884,4
-37.04019,-14.83963,2
-76.482834,-5.8743033,2
-12.152303,-34.83631,2
-3.5949473,-30.406488,2
104.64981,7.821695,4
71.58568,14.267161,4
47.66498,12.819586,4
-24.405396,-12.926772,2
-74.75942,-22.05148,2
45.323742,-23.61273,2
33.110138,-31.508167,2
20.486706,-80.12218,2
4.7196207,39.835896,2
79.75811,25.384483,4
27.263315,18.264582,2
39.99079,16.427565,4
6.2593493,-53.703953,2
48.28921,-42.10145,2
68.293274,8.279157,4
-20.389408,-26.565973,2
67.91526,31.82112,4
60.60322,56.635075,1
59.58125,9.681771,4
-66.66043,-26.291101,2
51.620514,81.1735,1
34.11541,16.448092,2
20.9271,-15.914878,2
-75.684364,8.397414,2
44.23248,-9.935763,4
75.27266,14.536475,4
-29.21919,-43.597034,2
63.348274,15.20847,4
39.818653,50.21742,1
-1.0093349,14.224462,2
69.35716,-46.527866,2
-5.9440846,-15.095885,2
19.292166,-78.26469,2
-0.4427735,13.152623,2
57.54415,-0.46533915,4
14.7204485,-41.761635,2
-41.14683,-52.13207,2
-34.169872,62.970352,3
51.251278,-54.578743,2
43.406326,18.989222,4
16.816006,65.68382,1
-36.147377,-24.434809,2
-39.197304,-54.891388,2
-85.12806,12.383783,0
7.3457108,10.3757715,2
48.433647,79.98382,1
-62.5012,9.719688,2
-38.362804,-77.06229,2
-41.483475,7.42243,2
40.435436,-56.04884,2
-10.524092,-14.561412,2
80.19792,-8.818857,4
21.799961,40.94121,2
43.4773,10.068655,4
-21.49832,-33.99926,2
-32.28883,-3.8163428,2
-33.518654,-67.73374,2
62.295128,28.022299,4
-12.869085,37.014843,2
36.697296,-17.306452,2
-58.755573,17.34567,2
24.851576,14.678665,2
-17.419136,-83.08615,2
22.22765,13.848566,2
-58.580734,33.630817,3
-25.526382,46.414497,2
16.644228,19.113415,2
-72.42872,16.693024,2
66.152916,15.644279,4
-96.42313,13.938411,0
-40.1897,-15.466697,2
-6.6864104,-13.016193,2
-0.39062575,41.773994,2
-28.576681,-67.65981,2
70.836174,-1.8441494,4
62.228104,14.23395,4
-26.355581,23.587307,2
51.620514,81.1735,1
-77.396706,-13.281692,2
-14.716051,46.53293,2
-89.50546,-4.524239,2
-2.174113,25.537773,2
88.14035,-26.271439,4
-80.91528,-16.264643,2
-90.231384,43.022236,0
-61.74225,-27.819187,2
33.463806,-18.064085,2
14.105659,-35.032776,2
40.081753,15.458953,4
-41.170033,-22.90563,2
28.438234,29.769327,2
-61.780178,-14.672138,2
-74.876305,-2.1162798,2
78.678795,-7.860565,4
95.24989,15.400345,4
-86.282196,-5.527804,2
-30.034653,27.65054,2
-67.06237,14.055264,0
66.739586,-45.422634,2
-73.673996,2.1384883,2
62.820553,30.36527,4
-95.60856,14.014197,0
13.458588,-23.94042,2
-35.019794,42.28797,2
65.152275,35.27054,4
43.29829,19.040457,4
-33.518562,29.971424,3
29.37048,-22.712212,2
16.482508,-70.936295,2
43.98967,18.349152,4
-31.697634,-58.371765,2
62.55013,27.19921,4
36.350132,-30.938894,2
59.790554,50.692524,4
103.49683,9.199698,4
68.47891,-31.442638,4
-13.155134,72.27994,3
-20.577936,3.0791717,2
11.755461,-24.261667,2
-20.45344,-38.892265,2
81.62806,-24.067772,4
16.816006,65.68382,1
36.56726,-9.685849,2
66.543335,15.178776,4
65.636635,35.363144,4
31.897429,-70.9129,2
-41.112396,22.991293,2
-25.12051,-85.41976,2
42.453365,-11.542571,4
-32.027447,78.873276,3
40.193695,18.498707,4
17.834572,-72.36736,2
-39.78746,19.43688,2
-0.21881145,-84.746994,2
27.448614,19.384165,2
-87.81974,16.1161,0
-89.9436,13.681865,0
28.153044,0.83440125,2
26.44303,-41.26109,2
-5.9655805,-76.78993,2
-13.70539,1.4671187,2
-3.8031137,-29.080177,2
-65.833466,-23.125778,2
73.015335,-51.669197,2
30.107178,0.70386064,2
-16.482191,7.6380677,2
-32.403164,-74.27788,2
-19.357893,-54.91795,2
-74.831406,-7.173792,2
39.02378,51.443127,1
-56.064663,34.213013,3
16.816006,65.68382,1
31.38516,-17.180798,2
-24.205732,-36.944283,2
2.0128746,54.84675,2
-33.187695,-58.974163,2
-64.016945,25.373018,3
16.086218,-8.112388,2
-27.490025,22.362272,2
58.331398,54.51945,1
69.135056,53.895424,4
36.9198,-9.371324,2
88.178375,37.985207,4
62.762684,31.384724,4
-0.92390233,-85.68799,2
-18.342072,-18.216671,2
59.354206,-12.23285,4
-80.237305,1.6715308,0
55.287987,25.00515,4
11.745806,-8.388601,2
26.358139,15.922651,2
60.38582,-11.748362,4
-36.610672,-28.842241,2
-28.942764,25.38782,2
-18.489511,-81.08926,2
60.919086,-11.396083,4
62.468346,29.028242,4
38.50322,-18.709341,2
48.4287,-61.74865,2
24.041548,-34.578983,2
-34.670673,53.527233,2
63.23062,6.2807727,4
-85.48191,27.713432,0
12.200802,-33.36665,2
-49.657883,35.755943,3
39.877693,48.46972,1
74.93753,-22.641186,4
-3.075864,-51.13851,2
-95.88608,8.34805,0
-11.814306,-3.9930427,2
-23.38938,42.83275,2
59.18219,58.24703,1
-11.598705,-34.0684,2
8.668729,45.15369,2
-38.435795,-77.07323,2
59.706757,6.521495,4
-18.042202,32.73621,2
57.220623,-17.159811,4
-37.399006,-26.484798,2
61.255642,43.805286,4
-57.191154,3.5123086,2
3.1332395,-33.568867,2
11.615341,21.462313,2
16.816006,65.68382,1
59.773026,9.391802,4
15.471283,-4.62386,4
62.944668,-43.45865,2
-64.233894,45.98258,3
-22.345114,-41.290157,2
73.11205,5.699265,4
74.78327,17.293938,4
-2.237472,-22.473783,2
-12.429654,-33.45852,2
34.635025,-18.411043,2
73.83918,-22.618637,4
106.518684,0.85351783,4
-97.39616,10.802263,0
-44.132168,13.014566,2
66.06981,-31.070854,2
-44.919785,12.276855,2
54.694473,-21.857414,4
-38.960415,54.163147,4
61.622807,43.024185,4
67.0894,53.66737,4
61.60062,51.691887,1
106.12008,-1.3959587,4
-32.286953,-31.855074,2
69.75946,-1.2891852,4
-67.8124,-29.629433,2
16.816006,65.68382,1
-37.794594,-40.662937,2
56.21073,-6.2358885,4
-55.29271,17.276855,2
8.819847,-4.9555078,2
-30.131502,51.093452,2
63.068424,40.52949,4
-59.53801,-13.165102,2
25.682838,-37.64416,2
-49.053482,-13.852086,2
58.173862,58.190495,1
-67.73396,-21.692677,2
-28.05963,61.02114,3
8.426343,-27.629503,2
-7.302661,18.241602,2
58.536713,35.240723,4
88.027756,38.979576,4
79.06593,-10.553314,4
-19.204683,-13.549267,2
2.8472767,-40.772163,2
-6.2084956,33.71436,2
41.823826,20.693392,4
17.093287,-11.186943,2
18.737978,-27.999748,2
-21.106363,-76.17208,2
-69.5566,-27.572155,2
-53.54355,15.4918,2
30.45112,-41.104267,2
37.887615,-7.3030562,2
37.060028,9.539567,4
-41.47449,-44.22643,2
-25.609953,-16.924519,2
70.43734,-48.14891,2
39.59324,16.404337,4
-18.544487,-60.04268,2
-62.32354,44.14567,3
-30.611008,74.44622,3
-95.845276,13.052114,0
16.464209,-4.230554,2
-7.4589148,18.402617,2
-41.463776,-49.794476,2
15.798723,-11.863365,2
-29.380016,57.518745,3
30.246464,-34.11431,2
70.74712,-48.417915,2
68.14838,-34.684433,4
1.8088436,59.290916,2
14.611889,40.520256,2
61.483173,-11.656058,4
23.521215,-37.573914,2
51.38622,-14.321116,4
-38.098515,22.232784,2
50.529655,25.198046,4
-4.279141,3.5216975,2
-25.054398,6.8854237,2
22.388535,2.7623358,2
30.604239,2.9589963,2
71.16108,-4.4752264,4
-4.534609,16.540411,2
27.073692,-42.77325,2
2.478787,-0.31934658,4
45.599636,-25.335772,2
-30.922081,-65.619225,2
-90.353874,31.575958,0
65.3192,-0.80511624,4
68.773125,36.987953,4
13.201499,30.15006,2
-39.108387,-46.254234,2
87.926544,36.684765,4
18.27564,-18.728874,2
7.010976,4.0977488,2
-3.2496486,55.031334,2
-0.91409844,21.533234,2
12.265852,21.613775,2
-64.79047,-0.6681464,2
-29.220154,-65.12479,2
-2.778414,-29.339634,2
16.816006,65.68382,1
30.815533,-29.890795,2
-37.04078,44.878487,2
-8.506311,-1.9115466,2
-54.16722,40.37947,3
60.249577,8.206904,4
77.67046,25.979742,4
74.38274,19.011065,4
68.28365,-33.87974,4
-73.70819,16.617031,0
-3.02105,48.951786,2
105.24996,6.864063,4
-74.25892,-18.077377,2
-75.002785,-14.727159,2
15.611339,-71.12512,2
79.7157,-23.447412,4
32.180046,-38.52409,2
-67.56618,-9.90776,2
-2.7858138,-14.468389,2
17.57988,4.7806277,2
54.736027,60.461987,1
9.541011,-81.45763,2
49.955917,-39.160347,2
-93.87629,16.97798,0
-49.670685,-13.791925,2
-21.61445,-41.50193,2
-32.195107,28.080313,2
-39.210094,-8.986356,2
16.816006,65.68382,1
71.92416,13.960965,4
56.37029,57.577576,1
-13.200881,-2.7658179,2
68.30983,-33.905968,4
-62.117596,-11.154116,2
63.34673,6.603892,4
-18.540356,-29.441576,2
45.847538,-50.995884,2
56.882515,-5.059957,4
67.61966,-33.199673,4
59.288857,21.626213,4
-0.50448054,24.257729,2
1.813659,22.589458,2
-90.68951,24.796827,0
92.46321,15.290676,4
-69.449295,-27.842463,2
-41.496235,6.0614257,2
-50.515774,-13.641705,2
-32.96634,-29.555836,2
12.624796,-9.197304,2
28.29173,-25.414263,2
3.1637259,19.589626,2
-12.439577,49.29049,3
19.12249,45.995537,2
15.202482,-11.798566,2
-0.9186966,62.282444,2
-13.9830475,-0.41782022,2
-58.155914,37.579277,3
-58.946278,22.207521,2
72.489815,-50.25094,2
3.6814654,28.574997,2
-83.48722,15.886609,0
56.32432,57.32254,1
-87.2318,33.094982,0
47.60506,-58.884457,2
63.0999,5.8712397,4
-6.10771,-59.45878,2
-15.836089,-59.69946,2
-40.712097,-36.73251,2
-32.229645,45.76994,2
-22.338568,-83.322975,2
-89.26794,34.009933,0
18.830473,18.769766,2
-13.535425,-84.17677,2
21.065903,-9.289399,2
21.264688,-81.09229,2
8.834289,46.228794,2
0.09281682,-83.6396,2
-37.947777,-52.627277,2
41.124126,-55.65918,2
-14.390137,1.322566,2
-34.829987,-57.57682,2
56.226845,-6.1460466,4
29.369265,2.6647081,2
89.68244,-27.180998,4
61.99297,-42.681,2
-29.187784,-30.404915,2
50.011665,-12.758727,4
46.586025,-27.982658,2
11.944457,-90.443794,2
41.6463,16.878529,4
106.31975,-0.5642614,4
-64.161934,-13.760345,2
-82.7011,-21.23104,2
28.987488,-38.085327,2
-11.695266,32.43048,2
-32.775826,-69.478424,2
55.505318,60.176113,1
-30.367943,18.240519,2
-57.961197,-15.5273,2
38.431477,49.81341,1
-8.67759,-4.69993,2
79.201,-11.296231,4
-22.445847,-0.6492454,2
63.085377,13.141464,4
16.251392,-21.407734,2
46.242348,-27.517508,2
92.60432,15.341843,4
13.611966,30.7534,2
-32.11832,62.798134,3
-70.22607,11.630511,2
-25.848053,-13.477343,2
18.295252,-10.026261,2
15.004737,37.58305,2
-2.7817495,-17.688953,2
-75.17467,-8.195658,2
16.816006,65.68382,1
36.20725,20.00341,4
-61.064957,-25.176178,2
-30.545893,-80.152855,2
19.561575,37.73587,2
8.5892515,-32.09474,2
-41.46359,44.408295,2
32.826687,-31.21782,2
-45.67066,16.795242,2
-15.848452,-86.41239,2
-31.857357,54.190067,2
21.543673,38.11763,2
-33.990444,-12.0580435,2
53.215103,9.276518,4
-57.31249,37.15694,3
47.370228,12.537794,4
49.873585,-24.936563,2
25.222654,-67.478386,2
-23.023825,12.389373,2
-29.899715,27.612852,2
39.57513,-52.57436,2
-2.4498105,-21.893806,2
79.54517,-10.569297,4
12.708551,-42.33809,2
-75.77679,16.417927,0
-32.44534,27.160513,2
0.5458618,32.61497,2
-13.142846,33.388596,2
-90.23826,36.535717,0
-16.399248,-84.96855,2
87.026764,35.469166,4
36.007908,1.4192398,2
42.096645,-16.417543,2
22.735199,43.26047,4
-39.091972,-0.6983297,2
-2.7310786,-27.636097,2
60.78614,12.760155,4
10.476114,-85.80782,2
16.816006,65.68382,1
-18.056568,-55.968113,2
45.271416,-43.057518,2
-12.597677,49.587273,3
31.437902,72.931725,1
-17.888168,-24.567465,2
17.8924,8.031298,2
-20.512484,4.405268,2
11.228608,26.580011,2
31.107409,-17.426878,2
7.6239095,-19.538935,2
-84.58785,6.943338,0
